ID	ra_center	dec_center
304	132.530204	-72.679492
305	138.347987	-72.679492
306	144.165771	-72.679492
307	149.983555	-72.679492
308	155.801339	-72.679492
309	161.619123	-72.679492
310	167.436907	-72.679492
311	173.254691	-72.679492
312	179.072474	-72.679492
313	184.890258	-72.679492
314	190.708042	-72.679492
315	196.525826	-72.679492
316	202.343610	-72.679492
317	208.161394	-72.679492
318	213.979178	-72.679492
319	219.796961	-72.679492
320	225.614745	-72.679492
321	231.432529	-72.679492
322	237.250313	-72.679492
323	243.068097	-72.679492
324	248.885881	-72.679492
325	254.703665	-72.679492
326	260.521449	-72.679492
327	266.339232	-72.679492
328	272.157016	-72.679492
329	277.974800	-72.679492
330	283.792584	-72.679492
331	289.610368	-72.679492
332	295.428152	-72.679492
333	301.245936	-72.679492
334	307.063719	-72.679492
335	312.881503	-72.679492
336	318.699287	-72.679492
337	324.517071	-72.679492
338	330.334855	-72.679492
339	336.152639	-72.679492
340	341.970423	-72.679492
341	347.788207	-72.679492
342	353.605990	-72.679492
343	359.423774	-72.679492
344	4.082796	-70.947441
345	9.388750	-70.947441
346	14.694703	-70.947441
347	20.000656	-70.947441
348	25.306610	-70.947441
349	30.612563	-70.947441
350	35.918516	-70.947441
351	41.224469	-70.947441
352	46.530423	-70.947441
353	51.836376	-70.947441
354	57.142329	-70.947441
355	62.448283	-70.947441
356	67.754236	-70.947441
357	73.060189	-70.947441
358	78.366143	-70.947441
359	83.672096	-70.947441
360	88.978049	-70.947441
361	94.284003	-70.947441
362	99.589956	-70.947441
363	104.895909	-70.947441
364	110.201862	-70.947441
365	115.507816	-70.947441
366	120.813769	-70.947441
367	126.119722	-70.947441
368	131.425676	-70.947441
369	136.731629	-70.947441
370	142.037582	-70.947441
371	147.343536	-70.947441
372	152.649489	-70.947441
373	157.955442	-70.947441
374	163.261396	-70.947441
375	168.567349	-70.947441
376	173.873302	-70.947441
377	179.179255	-70.947441
378	184.485209	-70.947441
379	189.791162	-70.947441
380	195.097115	-70.947441
381	200.403069	-70.947441
382	205.709022	-70.947441
383	211.014975	-70.947441
384	216.320929	-70.947441
385	221.626882	-70.947441
386	226.932835	-70.947441
387	232.238788	-70.947441
388	237.544742	-70.947441
389	242.850695	-70.947441
390	248.156648	-70.947441
391	253.462602	-70.947441
392	258.768555	-70.947441
393	264.074508	-70.947441
394	269.380462	-70.947441
395	274.686415	-70.947441
396	279.992368	-70.947441
397	285.298322	-70.947441
398	290.604275	-70.947441
399	295.910228	-70.947441
400	301.216181	-70.947441
401	306.522135	-70.947441
402	311.828088	-70.947441
403	317.134041	-70.947441
404	322.439995	-70.947441
405	327.745948	-70.947441
406	333.051901	-70.947441
407	338.357855	-70.947441
408	343.663808	-70.947441
409	348.969761	-70.947441
410	354.275714	-70.947441
411	359.581668	-70.947441
412	3.504983	-69.215390
413	8.385981	-69.215390
414	13.266980	-69.215390
415	18.147978	-69.215390
416	23.028977	-69.215390
417	27.909975	-69.215390
418	32.790973	-69.215390
419	37.671972	-69.215390
420	42.552970	-69.215390
421	47.433969	-69.215390
422	52.314967	-69.215390
423	57.195965	-69.215390
424	62.076964	-69.215390
425	66.957962	-69.215390
426	71.838960	-69.215390
427	76.719959	-69.215390
428	81.600957	-69.215390
429	86.481956	-69.215390
430	91.362954	-69.215390
431	96.243952	-69.215390
432	101.124951	-69.215390
433	106.005949	-69.215390
434	110.886948	-69.215390
435	115.767946	-69.215390
436	120.648944	-69.215390
437	125.529943	-69.215390
438	130.410941	-69.215390
439	135.291940	-69.215390
440	140.172938	-69.215390
441	145.053936	-69.215390
442	149.934935	-69.215390
443	154.815933	-69.215390
444	159.696932	-69.215390
445	164.577930	-69.215390
446	169.458928	-69.215390
447	174.339927	-69.215390
448	179.220925	-69.215390
449	184.101924	-69.215390
450	188.982922	-69.215390
451	193.863920	-69.215390
452	198.744919	-69.215390
453	203.625917	-69.215390
454	208.506916	-69.215390
455	213.387914	-69.215390
456	218.268912	-69.215390
457	223.149911	-69.215390
458	228.030909	-69.215390
459	232.911907	-69.215390
460	237.792906	-69.215390
461	242.673904	-69.215390
462	247.554903	-69.215390
463	252.435901	-69.215390
464	257.316899	-69.215390
465	262.197898	-69.215390
466	267.078896	-69.215390
467	271.959895	-69.215390
468	276.840893	-69.215390
469	281.721891	-69.215390
470	286.602890	-69.215390
471	291.483888	-69.215390
