ID	ra_center	dec_center
201	280.861763	-39.403557
202	289.046833	-39.403557
203	297.231902	-39.403557
204	305.416971	-39.403557
205	313.602041	-39.403557
206	321.787110	-39.403557
207	329.972179	-39.403557
208	338.157249	-39.403557
209	346.342318	-39.403557
210	354.527388	-39.403557
211	3.668145	-33.079002
212	11.216078	-33.079002
213	18.764011	-33.079002
214	26.311945	-33.079002
215	33.859878	-33.079002
216	41.407812	-33.079002
217	48.955745	-33.079002
218	56.503679	-33.079002
219	64.051612	-33.079002
220	71.599546	-33.079002
221	79.147479	-33.079002
222	86.695413	-33.079002
223	94.243346	-33.079002
224	101.791279	-33.079002
225	109.339213	-33.079002
226	116.887146	-33.079002
227	124.435080	-33.079002
228	131.983013	-33.079002
229	139.530947	-33.079002
230	147.078880	-33.079002
231	154.626814	-33.079002
232	162.174747	-33.079002
233	169.722681	-33.079002
234	177.270614	-33.079002
235	184.818547	-33.079002
236	192.366481	-33.079002
237	199.914414	-33.079002
238	207.462348	-33.079002
239	215.010281	-33.079002
240	222.558215	-33.079002
241	230.106148	-33.079002
242	237.654082	-33.079002
243	245.202015	-33.079002
244	252.749949	-33.079002
245	260.297882	-33.079002
246	267.845815	-33.079002
247	275.393749	-33.079002
248	282.941682	-33.079002
249	290.489616	-33.079002
250	298.037549	-33.079002
251	305.585483	-33.079002
252	313.133416	-33.079002
253	320.681350	-33.079002
254	328.229283	-33.079002
255	335.777217	-33.079002
256	343.325150	-33.079002
257	350.873083	-33.079002
258	358.421017	-33.079002
259	1.879072	-26.754447
260	8.961885	-26.754447
261	16.044698	-26.754447
262	23.127511	-26.754447
263	30.210324	-26.754447
264	37.293137	-26.754447
265	44.375949	-26.754447
266	51.458762	-26.754447
267	58.541575	-26.754447
268	65.624388	-26.754447
269	72.707201	-26.754447
270	79.790014	-26.754447
271	86.872827	-26.754447
272	93.955640	-26.754447
273	101.038452	-26.754447
274	108.121265	-26.754447
275	115.204078	-26.754447
276	122.286891	-26.754447
277	129.369704	-26.754447
278	136.452517	-26.754447
279	143.535330	-26.754447
280	150.618143	-26.754447
281	157.700955	-26.754447
282	164.783768	-26.754447
283	171.866581	-26.754447
284	178.949394	-26.754447
285	186.032207	-26.754447
286	193.115020	-26.754447
287	200.197833	-26.754447
288	207.280646	-26.754447
289	214.363459	-26.754447
290	221.446271	-26.754447
291	228.529084	-26.754447
292	235.611897	-26.754447
293	242.694710	-26.754447
294	249.777523	-26.754447
295	256.860336	-26.754447
296	263.943149	-26.754447
297	271.025962	-26.754447
298	278.108774	-26.754447
299	285.191587	-26.754447
300	292.274400	-26.754447
301	299.357213	-26.754447
302	306.440026	-26.754447
303	313.522839	-26.754447
304	320.605652	-26.754447
305	327.688465	-26.754447
306	334.771277	-26.754447
307	341.854090	-26.754447
308	348.936903	-26.754447
309	356.019716	-26.754447
310	2.517161	-20.429891
311	9.266233	-20.429891
312	16.015305	-20.429891
313	22.764377	-20.429891
314	29.513449	-20.429891
315	36.262521	-20.429891
316	43.011593	-20.429891
317	49.760664	-20.429891
318	56.509736	-20.429891
319	63.258808	-20.429891
320	70.007880	-20.429891
321	76.756952	-20.429891
322	83.506024	-20.429891
323	90.255096	-20.429891
324	97.004168	-20.429891
325	103.753239	-20.429891
326	110.502311	-20.429891
327	117.251383	-20.429891
328	124.000455	-20.429891
329	130.749527	-20.429891
330	137.498599	-20.429891
331	144.247671	-20.429891
332	150.996743	-20.429891
333	157.745814	-20.429891
334	164.494886	-20.429891
335	171.243958	-20.429891
336	177.993030	-20.429891
337	184.742102	-20.429891
338	191.491174	-20.429891
339	198.240246	-20.429891
340	204.989318	-20.429891
341	211.738389	-20.429891
342	218.487461	-20.429891
343	225.236533	-20.429891
344	231.985605	-20.429891
345	238.734677	-20.429891
346	245.483749	-20.429891
347	252.232821	-20.429891
348	258.981892	-20.429891
349	265.730964	-20.429891
350	272.480036	-20.429891
351	279.229108	-20.429891
352	285.978180	-20.429891
353	292.727252	-20.429891
354	299.476324	-20.429891
355	306.225396	-20.429891
356	312.974467	-20.429891
357	319.723539	-20.429891
358	326.472611	-20.429891
359	333.221683	-20.429891
360	339.970755	-20.429891
361	346.719827	-20.429891
362	353.468899	-20.429891
363	1.624669	-14.105336
364	8.145842	-14.105336
365	14.667015	-14.105336
366	21.188189	-14.105336
367	27.709362	-14.105336
368	34.230535	-14.105336
369	40.751708	-14.105336
370	47.272881	-14.105336
371	53.794054	-14.105336
372	60.315227	-14.105336
373	66.836400	-14.105336
374	73.357573	-14.105336
375	79.878747	-14.105336
376	86.399920	-14.105336
377	92.921093	-14.105336
378	99.442266	-14.105336
379	105.963439	-14.105336
380	112.484612	-14.105336
381	119.005785	-14.105336
382	125.526958	-14.105336
383	132.048131	-14.105336
384	138.569304	-14.105336
385	145.090478	-14.105336
386	151.611651	-14.105336
387	158.132824	-14.105336
388	164.653997	-14.105336
389	171.175170	-14.105336
390	177.696343	-14.105336
391	184.217516	-14.105336
392	190.738689	-14.105336
393	197.259862	-14.105336
394	203.781036	-14.105336
395	210.302209	-14.105336
396	216.823382	-14.105336
397	223.344555	-14.105336
398	229.865728	-14.105336
399	236.386901	-14.105336
400	242.908074	-14.105336
401	249.429247	-14.105336
402	255.950420	-14.105336
403	262.471594	-14.105336
404	268.992767	-14.105336
405	275.513940	-14.105336
406	282.035113	-14.105336
407	288.556286	-14.105336
408	295.077459	-14.105336
409	301.598632	-14.105336
410	308.119805	-14.105336
411	314.640978	-14.105336
